salary_in_usd
92700
102100
65000
100000
128875
262500
235000
80000
74178
30000
120000
170000
183500
188800
61566
100000
160000
105200
162500
72000
100000
260000
140700
100000
231250
180000
128000
193750
81000
159200
21844
245000
146000
175000
100000
119300
145000
92250
55000
118208
275000
47280
106900
126500
105380
55800
80036
245100
153000
170000
230000
85066
100000
130000
16414
69000
180000
120000
235000
50000
276000
284000
214000
85500
160000
108000
18000
130000
93150
90000
68000
120000
51962
152000
107309
209450
85000
96000
42197
153600
70000
69741
138000
165400
61566
230000
130000
95386
209100
7000
304000
51508
140000
106000
205300
153600
82900
85000
380000
120000
182000
73880
231500
204500
150000
65000
120000
177600
63831
220000
182750
131300
259000
280700
110000
73546
185000
65488
132300
180000
175000
80036
167500
309400
92350
198440
168400
125404
57000
220000
280000
115934
114000
100000
184000
90000
185000
58000
230000
73900
110000
139000
197000
120000
159500
207000
235000
54000
89306
149600
110500
170500
135000
272550
198440
158000
170000
153400
180000
122000
165000
300000
80000
15000
80000
100000
170000
265000
190000
185900
103432
66837
110000
12000
248100
82920
72000
169200
216200
131300
150000
175100
85000
170000
258750
200000
60000
100000
215300
96578
216000
129300
153000
137141
375000
140000
205000
134000
55410
12901
50000
144000
187500
248100
213660
104650
224000
155000
165000
180000
185000
72500
109024
200000
90000
104663
225000
93800
59102
180000
88256
54094
73742
128000
46759
195000
95000
230000
165000
175000
164000
57723
310000
63000
205920
235000
30000
146115
78000
160000
36773
25000
110925
142200
257000
24000
179170
187200
153000
100000
146000
172100
19609
127599
200000
177500
36940
48609
133200
140000
128000
198000
221000
90700
90000
53654
141525
61566
106800
31795
192000
225000
200000
108000
181940
9727
340000
170000
160080
131300
130000
116450
51039
260000
314100
65000
67597
160000
90320
106800
200000
115500
33246
205000
160000
125600
110000
170000
58000
56536
184700
136000
70000
19522
160000
185900
148700
180000
120000
110000
147000
247300
205300
160000
152900
86193
20000
297300
30523
102000
168400
146000
202800
250500
125000
187200
70000
207000
300000
50000
162000
175000
144854
130000
75000
148800
179400
135000
110000
117000
104000
202000
13000
162000
164000
120000
153600
200000
204500
148800
12171
100000
210000
250000
150000
172200
70000
171000
150000
184100
76833
110000
253200
85000
183600
128000
94000
189500
24823
69344
193900
60795
170000
8000
317070
90000
121500
75000
116250
121500
105200
175000
211500
185900
235000
160000
105000
150000
104697
165220
112000
140000
50180
63040
350000
176000
161000
126100
64500
110000
250000
175000
100000
105000
210000
104663
70000
212200
17805
105000
144000
42028
135000
124000
31520
230000
65000
126000
175000
36773
239748
116100
200000
72000
145000
109371
200000
63000
61467
48609
60761
100000
105500
125976
135000
150000
112000
100000
186300
144000
121600
225000
80000
130000
91118
115447
130000
153600
124500
200000
246000
157750
90000
100000
208450
132000
105000
145000
140000
134000
70000
220000
50000
71897
178500
80000
174000
30469
152000
175000
99000
30428
180000
74540
100706
210000
141525
239000
120000
93700
75000
196200
164996
120000
108800
215050
270000
138750
102100
135000
37825
120000
24823
80000
160000
84053
130000
75344
120000
90734
42923
164000
130000
20171
54000
180000
130000
88654
80000
154600
291500
130000
100000
145000
155000
160395
67000
68318
149850
185700
105236
45896
148500
150075
69999
150000
213000
55000
170000
90000
204620
189650
130000
115000
20670
78000
231250
76958
125000
120000
133800
70000
230000
75000
69741
247500
218000
38154
123700
116000
161342
51716
90000
126080
200000
155000
123900
83270
272000
240500
195800
80000
62726
99100
117100
249300
64385
167500
167100
20000
136000
113000
183310
69751
115440
72914
146000
100000
199000
275000
226700
140000
130000
199098
78990
160000
149076
185900
174000
257000
177000
237000
110000
170730
210000
200000
74540
215000
196000
122000
249500
120000
115000
185000
108000
172200
66265
70000
176100
75648
225000
206000
150000
130000
155499
100000
68293
127221
170000
109000
249260
80000
193000
135000
100000
175000
86193
135000
38400
180560
110000
21669
165000
150000
80000
99050
197430
135000
165000
130001
30000
87738
147100
73000
160000
66000
61800
84053
56723
130760
110000
36000
80000
161311
110680
100000
133766
79833
345600
50432
94300
85000
122000
116990
197000
130000
40000
151000
269600
109000
75000
176000
59888
108000
146000
63192
140000
190000
160000
30000
90000
165000
94665
132320
235000
145000
156600
138750
430967
153088
20000
30000
90000
140000
73880
141290
135000
230000
85700
120000
79833
45555
50000
145000
68428
178000
51508
120000
146000
51064
250000
150000
63000
78000
71786
105000
92350
50000
253750
139000
200000
95000
120000
18314
115000
94000
200000
110000
25216
113000
72946
195700
239000
258000
115092
78990
170000
156600
156400
136850
220000
145000
238000
185400
130800
200000
129300
60000
158000
59020
200000
49253
92000
69133
161000
124190
299500
165000
145900
49646
249500
247500
36643
129400
138750
150000
168400
90000
105200
260000
51081
65000
53654
106800
55410
6270
120000
189110
183600
87000
190000
105000
46809
236000
40000
175000
64000
100000
80000
208000
200000
67723
145000
159832
204500
141000
102100
167500
149850
174000
132100
250000
170000
80000
52500
175100
183500
104890
78000
130000
370000
175000
145000
153400
219000
150000
60000
175000
167000
209300
250000
149850
104663
71907
230000
61566
126500
141300
167000
60000
127000
119059
203500
100000
90000
130000
80000
195000
155000
204100
180000
236000
187500
167000
98506
125000
100000
115573
128000
90000
81666
100000
145000
150000
80000
106250
230000
225900
169000
10000
20000
124234
100000
95000
55000
342810
185000
120000
145000
120000
136000
185900
136100
100000
175000
141525
323300
50432
188100
160000
173000
140000
184590
62000
75000
163800
256000
190000
144100
180000
266400
42533
240000
37558
48000
36773
167200
200000
63000
124000
220000
120000
100000
56738
18053
28369
156400
110000
110000
169000
149000
88100
318300
106020
109371
150000
154000
119000
132000
150000
119000
50000
60000
165000
94000
206699
76833
40481
206000
145900
139500
83171
115000
86466
109006
133000
128280
140000
60000
68293
250000
90000
173000
130000
70000
145300
42533
275000
122700
160000
20000
247500
116976
286000
106000
236900
135000
275000
50000
167500
200000
191475
90000
116914
103691
85000
106500
40189
250000
136620
145828
66531
177000
104500
59020
31520
51039
97750
145000
184700
195400
196000
110000
60938
133300
105000
248700
289076
130000
188700
175000
30000
144000
150000
81000
170550
135000
85000
183000
200000
230000
150000
90700
179000
200000
200000
167875
136000
247500
65000
115000
124234
50000
102839
42026
112000
120000
140000
210000
100000
70000
109371
113750
80000
198440
65000
33808
300000
183600
135000
113000
205000
220110
120000
160000
135000
169000
103200
237000
28609
423834
130000
249500
77119
130000
140000
200000
131000
61300
220000
150000
129300
198800
160000
60093
135000
38631
225000
